backers_count,final_status,amount,time_to_achieve,completion_before_deadline
13,1,1000.0,3,1
72,0,15000.0,22,1
1,0,8000.0,0,1
41,1,2500.0,43,1
138,1,1250.0,4,1
1,0,1000.0,0,1
2,0,1500.0,0,1
1,0,4655.0,16,1
0,0,7000.0,0,1
2,0,2500.0,1,1
0,0,4000.0,0,1
75,0,5320.0,7,1
95,0,5000.0,8,1
1,0,2500.0,9,1
461,1,4500.0,28,1
17,1,500.0,0,1
9,0,25000.0,22,1
11,0,19952.0,53,1
22,0,480.0,35,1
2,1,5000.0,5,1
61,0,3990.0,1,1
0,0,7980.0,7,1
44,1,731.5,14,1
47,1,702.0,25,1
7,0,1200.0,15,1
6,0,500.0,0,1
56,1,5000.0,149,1
71,0,5000.0,123,1
326,1,9000.0,11,1
4201,1,150000.0,96,1
387,1,6000.0,193,1
213,1,15000.0,44,1
154,0,8000.0,32,1
1421,1,10000.0,1,1
26,1,1000.0,5,1
159,1,7000.0,284,1
17,0,5000.0,4,1
33,1,798.0,0,1
29,0,8500.0,7,1
0,0,3000.0,10,1
32,0,5000.0,5,1
56,0,30000.0,65,1
1,0,9975.0,0,1
406,1,8000.0,57,1
293,1,19950.0,104,1
279,0,99750.0,11,1
7,0,3700.0,0,1
1189,1,7000.0,201,1
5,1,700.0,3,1
0,0,8900.0,23,1
2,0,1000.0,15,1
0,0,1000.0,0,1
480,1,7500.0,16,1
1,0,665.0,7,1
12,1,500.0,9,1
6,0,3000.0,630,1
5,0,6000.0,0,1
1,0,7000.0,188,1
62,1,3000.0,10,1
6,0,5000.0,49,1
2,0,3000.0,63,1
65,1,1000.0,774,1
6,0,1000.0,0,1
7,0,650.0,8,1
0,0,10000.0,0,1
103,1,7000.0,28,1
1,0,10000.0,31,1
1,0,25000.0,72,1
1,0,115.99999999999999,0,1
27,1,1500.0,4,1
2,0,2500.0,251,1
2,0,300.0,39,1
16,0,38000.0,72,1
3746,1,12000.0,196,1
3,0,3600.0,0,1
115,0,50000.0,3,1
5,0,3500.0,0,1
8,0,900.0,0,1
39,0,2500.0,6,1
24,0,1596.0,4,1
23,0,5000.0,31,1
47,1,1500.0,1042,1
0,0,38000.0,0,1
16,0,3000.0,0,1
1,0,46550.0,0,1
0,0,8000.0,35,1
26,0,2500.0,4,1
3,0,500.0,1,1
4,0,2660.0,11,1
1,0,27900.0,0,1
2,0,8300.0,50,1
2,0,3750.0,18,1
71,1,1111.0,210,1
1,0,6650.0,1,1
35,0,100000.0,11,1
323,1,20000.0,39,1
28,0,2000.0,14,1
38,1,1800.0,1,1
3,0,110000.0,0,1
5,0,14000.0,20,1
76,1,4500.0,9,1
0,0,28100.0,1,1
2,0,1000.0,0,1
0,0,78612.0,21,1
49,1,5000.0,4,1
5,0,7000.0,0,1
104,1,7000.0,31,1
1,0,300000.0,25,1
3,0,8500.0,105,1
2,0,5000.0,0,1
11,0,40000.0,1,1
26,0,5000.0,2,1
46,0,8500.0,156,1
2,0,30000.0,24,1
1,0,1000.0,5,1
4,0,2000.0,5,1
75,1,3800.0,4,1
2,0,20000.0,48,1
3,0,15000.0,5,1
2,0,750.0,0,1
175,0,110000.0,39,1
24,0,14500.0,10,1
21,0,700.0,15,1
4,0,1000.0,55,1
4,0,500.0,1,1
8,0,10000.0,9,1
341,1,13300.0,138,1
1006,1,10000.0,335,1
29,0,6650.0,11,1
4,0,7500.0,0,1
3,0,1200.0,0,1
0,0,10000.0,0,1
9,0,3724.0,1,1
938,1,100000.0,237,1
2,0,1995.0,0,1
15,0,79800.0,275,1
34,1,2000.0,1,1
4,0,5000.0,168,1
172,1,13000.0,7,1
114,0,11000.0,13,1
23,0,5320.0,5,1
36,1,250.0,12,1
4953,1,185096.0,64,1
99,1,3650.0,112,1
464,1,100000.0,33,1
306,1,8550.0,11,1
13,0,60000.0,15,1
695,1,1000.0,68,1
1502,1,20000.0,43,1
27,0,5000.0,64,1
14,0,3000.0,78,1
22,0,550.0,0,1
1,0,5000.0,0,1
317,1,21500.0,67,1
848,1,7500.0,28,1
125,1,39000.0,146,1
66,0,10000.0,18,1
3,0,9000.0,147,1
1,0,20000.0,21,1
1,0,5000.0,5,1
2,0,100000.0,6,1
235,1,15960.0,72,1
3,0,1000.0,16,1
1,0,25000.0,4,1
7,0,2500.0,9,1
55,1,4000.0,4,1
36,1,997.5,14,1
18,0,6500.0,14,1
1,0,10000.0,1,1
1,0,36000.0,198,1
0,0,3000.0,5,1
1,0,3000.0,155,1
41,0,25000.0,884,1
2,0,10000.0,10,1
0,0,6000.0,73,1
1,0,4000.0,4,1
1,0,5000.0,76,1
43,0,100000.0,13,1
0,0,250000.0,4,1
0,0,1200.0,1,1
670,1,55000.0,288,1
4,0,5000.0,5,1
1,0,8000.0,5,1
12,0,20000.0,17,1
4,0,30000.0,4,1
9,0,60000.0,107,1
5,0,10000.0,5,1
3,0,2000.0,11,1
4,0,3800.0,9,1
133,1,1197.0,6,1
64,1,4000.0,29,1
109,1,4500.0,1,1
1,0,10.0,5,1
0,0,6000.0,4,1
2,0,8000.0,9,1
79,0,25000.0,3,1
0,0,5000.0,6,1
1,0,1500.0,0,1
0,0,10000.0,0,1
4,0,6650.0,1,1
0,0,2000.0,0,1
1,0,4000.0,13,1
2,0,300.0,4,1
4,0,600.0,76,1
253,0,65000.0,63,1
0,0,500.0,0,1
9,0,480000.0,144,1
3427,1,65000.0,50,1
0,0,332.5,2,1
117,1,13000.0,116,1
18,1,458.0,2,1
34,1,1000.0,12,1
8,0,150.0,13,1
4,0,500.0,1,1
0,0,500.0,0,1
1852,1,9000.0,461,1
0,0,138750.0,3,1
0,0,100000.0,607,1
2,0,2000.0,193,1
2,0,5000.0,8,1
121,1,1500.0,12,1
5,0,1000.0,2,1
52,0,8345.0,79,1
0,0,1100.0,9,1
1,0,17.0,3,1
1,0,2660.0,3,1
1,0,150000.0,8,1
4,0,20000.0,6,1
3,0,1200.0,2,1
77,0,20000.0,15,1
0,0,10000.0,68,1
0,0,15500.0,539,1
700,1,500.0,148,1
3,0,5000.0,78,1
4,0,2000.0,2,1
2,0,3600.0,4,1
0,0,3500.0,152,1
11,0,6000.0,22,1
3,0,3990.0,10,1
0,0,10000.0,68,1
20,0,5500.0,6,1
0,0,4000.0,3,1
2,0,7777.0,12,1
3,0,332.5,1,1
1316,1,1330.0,6,1
0,0,40000.0,12,1
1,0,1500.0,6,1
49,1,399.0,11,1
867,0,30000.0,22,1
5,0,5200.0,48,1
15,1,399.0,4,1
0,0,50000000.0,2,1
36,0,1064.0,5,1
723,1,999.0,6,1
1,0,100000.0,11,1
17,0,4000.0,69,1
0,0,16000.0,8,1
0,0,1000.0,2,1
1,0,100000.0,20,1
17,0,17000.0,0,1
5,0,1000.0,3,1
0,0,900.0,7,1
1,0,1000.0,4,1
239,1,7000.0,3,1
0,0,5000.0,1,1
0,0,2500.0,34,1
3,0,650.0,4,1
3,0,3000.0,3,1
133,0,15000.0,15,1
153,1,18000.0,35,1
1,0,15000.0,5,1
135,1,10000.0,7,1
1,0,3700.0,6,1
1,0,3800.0,3,1
2,0,25000.0,3,1
3,0,67500.0,0,1
2,0,4500.0,2,1
4,0,3450.0,3,1
2,0,20000.0,0,1
37,0,60000.0,3,1
1,0,6650.0,0,1
1,0,125000.0,1,1
522,0,24000.0,17,1
2,0,5000.0,228,1
10,0,35000.0,120,1
1,0,240.0,2,1
35,0,5000.0,11,1
80,1,1000.0,0,1
5,0,10000.0,2,1
568,1,18240.0,511,1
0,0,20.0,4,1
1,0,250.0,1,1
61,1,2000.0,3,1
4,0,66500.0,0,1
58,1,2500.0,5,1
0,0,7000.0,0,1
2,0,1250.0,0,1
0,0,26000.0,5,1
75,0,25000.0,59,1
2,0,7500.0,5,1
67,1,5000.0,3,1
0,0,41000.0,8,1
0,0,20000.0,0,1
20,0,11000.0,6,1
2,0,3990.0,260,1
28,0,1500.0,90,1
1,0,150.0,2,1
0,0,56250.0,4,1
649,1,25000.0,32,1
5,0,7600.0,1,1
1,0,50000.0,5,1
4,0,3000.0,6,1
76,1,1000.0,1,1
1,0,5000.0,8,1
1,0,7000.0,197,1
42,0,2926.0,56,1
2,0,100000.0,3,1
1,0,5500.0,21,1
66,1,5800.0,148,1
50,0,25000.0,386,1
34,0,15000.0,104,1
10,0,35000.0,398,1
12,0,400.0,50,1
31,1,3250.0,0,1
4,0,400.0,2,1
17,0,2000.0,57,1
0,0,5000.0,5,1
3,0,500000.0,1,1
6,0,3750.0,5,1
14,0,5000.0,6,1
40,0,5500.0,2,1
0,0,50000.0,4,1
0,0,35000.0,1,1
4,0,5800.0,21,1
5,0,500.0,7,1
11,0,1000.0,117,1
65,0,4100.0,11,1
0,0,15000.0,445,1
1,0,90000.0,9,1
7,0,66880.0,419,1
10,0,11250.0,2,1
29,0,10000.0,25,1
0,0,7600.0,68,1
26,0,4900.0,2,1
35,1,1500.0,5,1
33,0,1500.0,1,1
3,0,5000.0,0,1
6,0,800.0,1,1
2,0,750.0,0,1
106,1,15000.0,16,1
51,1,300.0,5,1
3,0,3500.0,1,1
81,1,725.0,8,1
11,0,3800.0,179,1
5,0,1000.0,0,1
13,0,10000.0,3,1
28,1,300.0,5,1
4,0,10000.0,2,1
10,0,149.0,4,1
38,1,2325.0,3,1
1,0,2660.0,4,1
0,0,1500.0,54,1
4,0,2280.0,12,1
3,0,3000.0,9,1
0,0,10000.0,26,1
1,0,150000.0,130,1
0,0,20000.0,81,1
2,0,10000.0,4,1
2,0,500.0,3,1
33,0,2062.5,9,1
0,0,52500.0,9,1
178,1,15000.0,7,1
11,0,6000.0,231,1
16,0,120000.0,34,1
2,0,5000.0,1,1
0,0,1800.0,5,1
8,1,66.5,4,1
1050,1,30000.0,8,1
126,1,5000.0,8,1
0,0,5000.0,0,1
10,0,5568.0,5,1
1,0,20000.0,0,1
1,0,50000.0,4,1
21,0,11600.0,4,1
1,0,2660.0,2,1
1,0,5000.0,351,1
64,1,950.0,54,1
1,0,900000.0,23,1
150,1,6000.0,19,1
44,1,2500.0,10,1
8,0,24000.0,94,1
58,1,3990.0,1,1
0,0,2500.0,1,1
266,1,27500.0,50,1
1,0,66500.0,3,1
8,0,250000.0,22,1
5,0,33250.0,2,1
14,1,166.25,601,1
0,0,50000.0,6,1
11,1,260.0,6,1
38,1,720.0,10,1
14,0,5000.0,29,1
21,0,2660.0,6,1
1,0,5000.0,0,1
2,0,10000.0,6,1
0,0,1000.0,143,1
0,0,8400.0,9,1
31,0,5850.0,4,1
12,1,550.0,3,1
13,0,4000.0,6,1
2,0,15000.0,169,1
4,0,5000.0,0,1
6,0,20000.0,66,1
38,1,1050.0,35,1
87,0,750.0,101,1
0,0,2000.0,1,1
0,0,25000.0,3,1
1,0,200.0,0,1
53,1,1600.0,135,1
20,0,5500.0,21,1
0,0,500.0,4,1
603,1,5000.0,2,1
59,0,100000.0,327,1
7,0,5000.0,195,1
1,0,650.0,1,1
1304,1,40000.0,196,1
5,0,46400.0,7,1
0,0,41800.0,2,1
221,0,19950.0,384,1
9,0,1500.0,2,1
6,0,75000.0,21,1
4,0,25000.0,5,1
0,0,10000.0,0,1
2,0,5000.0,68,1
2,0,3990.0,10,1
3,0,1500.0,0,1
2,0,5500.0,0,1
0,0,15000.0,160,1
1,0,41000.0,3,1
40,0,18000.0,1,1
294,1,18400.0,86,1
248,1,20000.0,78,1
9,0,10000.0,163,1
0,0,2000.0,4,1
167,1,500.0,6,1
0,0,50000.0,3,1
3,0,2000.0,1,1
5,1,250.0,0,1
1,0,375.0,127,1
471,1,1000.0,7,1
4,0,3000.0,4,1
0,0,6000.0,3,1
8,1,532.0,90,1
1,0,25000.0,13,1
3,0,100000.0,0,1
2,0,59500.0,36,1
11,0,1500.0,8,1
0,0,11780.0,4,1
1,0,1739.9999999999998,0,1
1113,1,65000.0,55,1
0,0,40000.0,3,1
0,0,8500.0,76,1
0,0,10000.0,2,1
0,0,4500.0,86,1
0,0,3000.0,0,1
38,0,5000.0,9,1
3,0,3500.0,0,1
29,1,5000.0,16,1
2899,1,15000.0,153,1
56,1,7600.0,460,1
1,0,800.0,1,1
1,0,100000.0,4,1
57,1,1500.0,29,1
2,0,2000.0,2,1
3,0,665.0,2,1
0,0,80000.0,4,1
2,0,20000.0,91,1
0,0,2200.0,1,1
2,0,250000.0,1,1
1,0,5000.0,40,1
22,0,575.0,2,1
18,1,3000.0,83,1
29,0,14000.0,9,1
2,0,23200.0,3,1
72,1,6000.0,0,1
1,0,1500.0,8,1
10,0,22800.0,7,1
65,1,4900.0,21,1
0,0,8000.0,4,1
0,0,5000.0,1,1
0,0,30000.0,9,1
0,0,10000.0,3,1
611,1,25000.0,135,1
2,0,25000.0,6,1
1,0,3325.0,16,1
1,0,9000.0,744,1
71,0,11400.0,179,1
62,0,10000.0,36,1
2,0,150000.0,0,1
23,0,15200.0,20,1
0,0,1819.9999999999998,3,1
87,0,50001.0,145,1
16,0,1700.0,1,1
1,0,22500.0,0,1
2,0,15000.0,0,1
177,0,12000.0,4,1
129,1,4000.0,2,1
0,0,10000.0,15,1
1,0,5000.0,3,1
1,0,39900.0,1,1
55,1,1140.0,14,1
45,1,1500.0,35,1
112,1,7000.0,9,1
20,0,20000.0,0,1
0,0,66500.0,1,1
47,0,3990.0,0,1
11,0,2128.0,60,1
34,0,15000.0,20,1
6,1,250.0,10,1
1,0,150000.0,1,1
2,0,30000.0,2,1
4,0,3000.0,26,1
133,0,7500.0,8,1
24,0,5000.0,3,1
2,0,2000.0,0,1
1,0,3000.0,26,1
1,0,10000.0,61,1
3,0,106.4,2,1
2,0,25000.0,3,1
4,0,11000.0,2,1
15,0,5000.0,2,1
1,0,1000.0,5,1
9,0,400.0,6,1
4,0,35000.0,49,1
5,0,1596.0,0,1
50,0,39900.0,4,1
2,0,1520.0,5,1
2,0,500.0,0,1
3,0,3500.0,0,1
8,0,1000.0,0,1
1,0,2000.0,17,1
13,0,72200.0,101,1
162,1,6000.0,16,1
3,0,20000.0,1,1
1959,1,200000.0,20,1
1,0,10000.0,1,1
1,0,42999.0,4,1
1,0,7.5,1,1
16,1,400.0,3,1
0,0,3000.0,6,1
11,0,5000.0,19,1
11,1,481.0,1,1
2,0,2200.0,2,1
1,0,20000.0,2,1
1,0,3500.0,1,1
39,1,665.0,1,1
0,0,100000.0,2,1
0,0,1000.0,0,1
1,0,5000.0,63,1
2,0,5000.0,7,1
0,0,2000.0,1,1
0,0,15000.0,2,1
1,0,1000.0,0,1
0,0,10000.0,19,1
12,0,65000.0,70,1
3,0,2500.0,95,1
1,0,15000.0,17,1
1,0,5000.0,2,1
2,0,1000.0,3,1
6,0,100000.0,9,1
18,0,16000.0,73,1
258,1,1000.0,46,1
5,0,5000.0,3,1
105,1,6500.0,87,1
3,0,500.0,1,1
5,0,11250.0,3,1
1,0,2500.0,5,1
10,0,29500.0,75,1
6,0,1100.0,38,1
3,0,44000.0,61,1
80,1,6000.0,90,1
9,0,50000.0,0,1
3,0,2500.0,7,1
27,1,900.0,2,1
3,0,6000.0,6,1
2,0,1000.0,96,1
2,0,2500.0,2,1
0,0,10000.0,0,1
3,0,3000000.0,4,1
151,0,15000.0,70,1
1,0,500.0,83,1
71,1,6000.0,32,1
5,0,1500.0,94,1
8,0,25000.0,78,1
43,1,5000.0,15,1
17,0,3000.0,123,1
0,0,12000.0,235,1
1,0,10000.0,0,1
14,0,15000.0,78,1
8,0,85000.0,9,1
64,0,12000.0,190,1
2,0,6000.0,1,1
52,0,4500.0,48,1
6,0,3500.0,0,1
2,0,6650.0,52,1
11,0,10000.0,190,1
17,1,532.0,2,1
1,0,637.5,4,1
410,1,3404.8,33,1
0,0,3000.0,3,1
11,0,8700.0,158,1
2,0,60000.0,190,1
2,0,4500.0,50,1
21,0,20000.0,25,1
31,1,1995.0,6,1
71,0,5763.75,5,1
5,0,4000.0,0,1
3,0,532.0,0,1
33,1,1330.0,0,1
1,0,2000.0,5,1
56,1,20000.0,72,1
25,0,1500.0,3,1
0,0,17000.0,3,1
13,1,2000.0,19,1
2,0,13684.0,6,1
1,0,500.0,0,1
25,0,9440.0,1,1
17,0,1000.0,183,1
70,1,7315.0,0,1
2,0,150000.0,2,1
1,0,68652.0,85,1
1,0,15000.0,136,1
288,0,14000.0,128,1
5,0,57000.0,3,1
32,0,3230.0,5,1
30,1,10000.0,5,1
1,0,760.0,0,1
123,1,5000.0,30,1
2,0,25000.0,1,1
8,0,1995.0,17,1
3,0,3990.0,43,1
1,0,7000.0,7,1
0,0,10000.0,2,1
0,0,3040.0,0,1
0,0,1750.0,0,1
1,0,3000.0,268,1
674,1,25000.0,42,1
4,0,50000.0,11,1
1,0,6000.0,369,1
79,1,10000.0,15,1
282,0,50000.0,176,1
1,0,7000.0,0,1
1,0,950.0,5,1
53,1,4500.0,34,1
114,0,5350.0,96,1
4,0,1100.0,13,1
1,0,10000.0,16,1
7,1,399.0,35,1
4,0,15200.0,45,1
1,0,25000.0,76,1
751,1,50000.0,58,1
1,0,5000.0,2,1
1,0,200000.0,22,1
5055,1,160000.0,354,1
1883,1,13000.0,16,1
1,0,15000.0,8,1
7,0,5000.0,13,1
0,0,20.0,2,1
2,0,10000.0,3,1
1,0,10000.0,6,1
1,0,4500.0,75,1
12,0,25000.0,6,1
0,0,10000.0,1,1
4,0,4000.0,723,1
2,0,6080.0,0,1
2,0,150000.0,194,1
2,0,5000.0,0,1
3,0,500.0,1,1
37,1,2394.0,31,1
2,0,3000.0,14,1
55,0,30000.0,237,1
1,0,3325.0,17,1
4,0,2500.0,247,1
2,0,25000.0,14,1
12,0,11000.0,15,1
13,1,150.0,0,1
3,0,16500.0,1,1
5,0,26600.0,0,1
1,0,22800.0,0,1
43,0,9000.0,379,1
30,1,3000.0,1,1
20,0,20000.0,54,1
2,0,1000.0,0,1
1,0,5000.0,3,1
50,1,5940.0,5,1
42,0,4000.0,82,1
41,0,15000.0,2,1
3,0,50.0,4,1
7,0,5000.0,0,1
4,0,12000.0,2,1
1,0,3300.0,1,1
1,0,5000.0,17,1
0,0,10000.0,0,1
60,1,5000.0,2,1
1,0,665.0,0,1
40,0,3000.0,59,1
46,0,1596.0,2,1
1,0,125000.0,3,1
4,0,3000.0,5,1
18,1,1000.0,0,1
18,0,10000.0,13,1
2,0,1500.0,3,1
4,0,22800.0,116,1
0,0,50000.0,0,1
5,0,59850.0,4,1
6,0,1200.0,11,1
1,0,5000.0,118,1
3,0,12632.0,63,1
12,1,500.0,1,1
7,1,26.6,1,1
57,1,1850.0,14,1
2,0,11500.0,97,1
1,0,10000.0,1,1
4,0,1000.0,2,1
3,0,1500.0,561,1
1,0,400.0,1,1
137,1,4000.0,8,1
58,1,1500.0,17,1
2,0,2000.0,207,1
9,0,153000.0,22,1
0,0,10000.0,14,1
108,0,50000.0,45,1
5,0,379.24,10,1
71,0,10000.0,9,1
4,0,665.0,2,1
7,0,5000.0,7,1
4,0,25000.0,1,1
2,0,2500.0,49,1
209,1,2500.0,17,1
4,0,598.5,5,1
4,0,100000.0,2,1
18,1,300.0,1,1
6,0,5000.0,1,1
1,0,50000.0,18,1
3,0,7000.0,15,1
1,0,3000.0,21,1
0,0,4000.0,1,1
3,0,500.0,1,1
1,0,10000.0,31,1
62,1,3000.0,1,1
2,0,1200.0,27,1
1,0,2800.0,2,1
8,1,500.0,2,1
112,1,10000.0,8,1
118,0,10000.0,15,1
4,0,10000.0,0,1
267,1,8000.0,1,1
12,0,6000.0,272,1
61,1,2000.0,76,1
4,0,5000.0,3,1
0,0,50000.0,1,1
0,0,3039.2400000000002,11,1
0,0,6080.0,0,1
3,0,30000.0,1,1
2,0,25000.0,164,1
0,0,5550.0,2,1
1,0,1000.0,1,1
1,0,2000.0,10,1
2,0,35000.0,2,1
17,0,114000.0,119,1
98,1,3500.0,13,1
2,0,7500.0,6,1
870,1,10000.0,285,1
1,0,10000.0,2,1
0,0,2000.0,0,1
2,0,10000.0,0,1
1,0,25000.0,0,1
7,0,80000.0,90,1
2,0,500.0,2,1
1,0,600.0,86,1
2,0,15000.0,0,1
0,0,75000.0,1,1
3,0,2000.0,0,1
14,0,10500.0,579,1
7,0,9120.0,4,1
6,0,7980.0,1,1
45,0,10000.0,152,1
3,0,10000.0,6,1
0,0,500.0,4,1
3,0,4655.0,3,1
43,0,10000.0,10,1
212,1,12000.0,47,1
10,0,150000.0,24,1
60,0,13300.0,16,1
0,0,30000.0,19,1
23,1,199.5,56,1
0,0,454.19,0,1
37,1,1600.0,4,1
0,0,3000.0,1,1
1,0,6000.0,0,1
0,0,1995.0,6,1
3,0,2000.0,0,1
54,1,4000.0,10,1
31,1,1000.0,7,1
1,0,21280.0,0,1
0,0,1500.0,0,1
8,0,250.0,3,1
0,0,1000.0,0,1
22,0,1282.1200000000001,14,1
17,0,332500.0,19,1
54,0,3000.0,20,1
25,0,1000.0,2,1
8,0,12000.0,3,1
3,0,800.0,47,1
0,0,7600.0,1,1
37,0,1330.0,1,1
5,0,60000.0,1,1
2,0,10500.0,12,1
2,0,2500.0,2,1
4,0,1250000.0,16,1
4,0,15000.0,13,1
2,0,32000.0,95,1
0,0,50.0,2,1
0,0,66500.0,1,1
2,0,150000.0,0,1
2,0,25000.0,0,1
2,0,10000.0,6,1
2,0,800000.0,17,1
0,0,1500.0,0,1
2,0,5000.0,0,1
3,0,35000.0,7,1
74,0,7500.0,1,1
1,0,250000.0,2,1
2,0,3500.0,198,1
0,0,300.0,5,1
1,0,15000.0,4,1
95,1,4000.0,6,1
0,0,5752.4400000000005,79,1
109,1,300.0,0,1
1,0,7200.0,0,1
0,0,300.0,1,1
3,0,7000.0,3,1
0,0,7.0,1,1
26,0,3323.67,12,1
133,1,4400.0,56,1
293,1,5000.0,11,1
4,0,6650.0,1,1
25,0,6000.0,52,1
12,0,5000.0,0,1
1,0,1000.0,0,1
2,0,91200.0,56,1
6,0,7600.0,2,1
2,0,2096.0,2,1
1,0,10000.0,0,1
3,0,1500.0,2,1
5,0,25000.0,1,1
38,0,3000.0,8,1
91,1,6500.0,11,1
34,1,750.0,0,1
6,0,79800.0,2,1
0,0,5000.0,0,1
2,0,30000.0,0,1
0,0,5800.0,2,1
0,0,798.0,0,1
17,0,15000.0,4,1
48,1,500.0,51,1
10,0,75000.0,10,1
5,0,500.0,2,1
2,0,1900.0,1,1
0,0,60000.0,319,1
218,1,10000.0,13,1
10,0,3500.0,2,1
0,0,4000.0,2,1
4,0,25000.0,0,1
2,0,8000.0,0,1
62,1,2500.0,38,1
2,0,35000.0,34,1
0,0,3000.0,1,1
0,0,1000.0,2,1
1,0,1000.0,0,1
1,0,1100.0,1,1
0,0,2500.0,5,1
14,0,75000.0,2,1
2,0,150000.0,3,1
2,0,300.0,0,1
4,0,1330.0,135,1
0,0,2500.0,769,1
0,0,1000.0,2,1
54,0,3500.0,1,1
5,0,1000.0,2,1
0,0,2500.0,28,1
1,0,15200.0,2,1
5,0,65000.0,4,1
1,0,100000.0,20,1
0,0,836.0,1,1
0,0,2500.0,1,1
1,0,15200.0,75,1
1,0,1000.0,0,1
3,0,20000.0,3,1
30,1,1000.0,37,1
0,0,20000.0,10,1
19,1,1000.0,331,1
34,0,50000.0,10,1
18,0,2500.0,2,1
0,0,100000.0,80,1
3,0,200.0,3,1
71,1,2382.0,3,1
3,0,500.0,3,1
14,0,50000.0,124,1
5,0,1500.0,24,1
12,0,14250.0,93,1
3,0,3700.0,1,1
13,0,3000.0,50,1
0,0,2000.0,0,1
44,0,10000.0,17,1
0,0,30000.0,4,1
4,0,10000.0,248,1
63,0,38000.0,26,1
6,0,10000.0,28,1
2,0,2000.0,145,1
13,1,500.0,171,1
15,0,2280.0,1,1
6,0,4875.0,0,1
4,0,4500.0,2,1
6,0,10000.0,0,1
8,0,30000.0,23,1
19,0,3000.0,2,1
18,1,1216.0,83,1
7,0,26000.0,4,1
331,0,27000.0,8,1
1,0,4000.0,0,1
10,0,55000.0,8,1
4,0,100000.0,3,1
2408,0,300000.0,1,1
2,0,37.5,3,1
4,0,15000.0,0,1
0,0,10000.0,7,1
26,1,375.0,15,1
9,0,30000.0,27,1
108,0,13300.0,4,1
6,0,2200.0,2,1
0,0,500.0,0,1
72,1,12000.0,53,1
0,0,9800.0,0,1
6,0,3500.0,6,1
1,0,500.0,20,1
27,1,532.0,3,1
6,0,19710.0,2,1
3,0,5000.0,181,1
11,0,4500.0,136,1
0,0,500.0,0,1
45,1,997.5,0,1
1,0,2000.0,0,1
589,1,9500.0,17,1
5,0,75000.0,0,1
46,1,1828.75,1,1
7,0,550.0,13,1
6,0,3800.0,0,1
0,0,30000.0,0,1
13,0,25000.0,0,1
1,0,2000.0,2,1
0,0,5000.0,0,1
1,0,1200.0,0,1
12,0,20000.0,17,1
1,0,12000.0,0,1
4,0,50000.0,3,1
0,0,1300.0,293,1
1,0,60000.0,41,1
5,0,55000.0,0,1
0,0,55000.0,10,1
596,1,1900.0,165,1
0,0,3500.0,3,1
0,0,10000.0,0,1
26,1,1500.0,70,1
2,0,5000.0,225,1
0,0,5.0,3,1
1,0,25000.0,636,1
52,1,1500.0,21,1
2,0,500.0,1,1
0,0,5000.0,48,1
2,0,8700.0,25,1
4,0,4864.0,13,1
3,0,3000.0,1,1
0,0,1500.0,3,1
2,0,5000.0,3,1
2,0,10000.0,0,1
6,0,26600.0,35,1
2,0,8000.0,1,1
4,0,83.6,0,1
4,0,10000.0,4,1
3,0,660000.0,4,1
0,0,1100.0,0,1
1,0,5000.0,102,1
0,0,6500.0,36,1
6,0,1000.0,22,1
53,1,5000.0,63,1
24,0,11400.0,1,1
6,0,500.0,23,1
6,0,3000.0,3,1
73,1,7045.0,100,1
4,0,8000.0,5,1
1,0,500000.0,0,1
0,0,28000.0,1,1
1,0,500.0,78,1
3,0,3500.0,2,1
1,0,3800.0,7,1
29,0,2500.0,1,1
6,0,35000.0,0,1
5,0,22316.0,0,1
2,0,620.0,5,1
0,0,4500.0,0,1
9,1,1.0,0,1
258,1,10000.0,3,1
2,0,646.0,0,1
29,0,1200.0,0,1
6,0,5800.0,63,1
7,0,8645.0,20,1
2,0,1399.3,0,1
3,0,133.0,7,1
10,0,3000.0,110,1
2,0,500.0,2,1
6,0,10000.0,16,1
22,0,1100.0,5,1
5,0,100000.0,1,1
51,1,8000.0,80,1
2,0,53000.0,1,1
1,0,66.5,320,1
4,0,1500.0,3,1
2,0,10000.0,81,1
2,0,300000.0,4,1
5,0,750000.0,225,1
10,0,665.0,7,1
4,0,850.0,12,1
0,0,1160.0,31,1
98,1,35000.0,3,1
0,0,10000.0,6,1
43,0,7500.0,7,1
1,0,12000.0,17,1
0,0,15000.0,0,1
8,0,6982.5,21,1
0,0,900.0,3,1
1,0,6500.0,5,1
37,1,3000.0,4,1
4,0,380000.0,0,1
2,0,500.0,16,1
6,0,35000.0,15,1
5,0,2500.0,0,1
33,1,1200.0,21,1
62,0,8000.0,1,1
5,0,10000.0,5,1
5,0,450000.0,3,1
1,0,30000.0,2,1
9,0,2660.0,25,1
50,1,5000.0,3,1
2,0,250.0,2,1
15,1,1000.0,278,1
3,0,2500.0,1,1
4,0,2000.0,70,1
265,0,30000.0,25,1
2,0,5000.0,37,1
0,0,99999.0,4,1
8,0,4000.0,1,1
12,1,1200.0,1,1
3,0,1000.0,1,1
2,0,4000.0,1,1
4,0,3500.0,46,1
3,0,10000.0,8,1
1,0,10000.0,4,1
0,0,100000.0,10,1
38,0,5000.0,3,1
2,0,1000.0,7,1
12,0,800.0,1,1
6,0,3000.0,0,1
19,0,10000.0,2,1
0,0,1090.0,16,1
2,0,10000.0,5,1
195,0,12000.0,323,1
4,0,2000.0,7,1
0,0,10000.0,78,1
85,0,12500.0,32,1
107,1,6000.0,65,1
4,0,2000.0,245,1
