tx_price,beds,baths,sqft,year_built,lot_size,property_type,exterior_walls,roof,basement,restaurants,groceries,nightlife,cafes,shopping,arts_entertainment,beauty_spas,active_life,median_age,married,college_grad,property_tax,insurance,median_school,num_schools,tx_year
675000,4,3,3150,2003,3998,Single-Family,Siding (Alum/Vinyl),Composition Shingle,1.0,21,1,4,0,17,1,12,8,40.0,68.0,70.0,573.0,174.0,6.0,2.0,2008
257000,4,3,3181,1987,8794,Single-Family,Siding (Alum/Vinyl),Composition Shingle,1.0,1,0,1,0,1,1,0,3,40.0,99.0,77.0,505.0,154.0,8.0,3.0,1993
510000,4,3,3190,1967,49658,Single-Family,,Composition Shingle,1.0,36,6,5,4,39,1,39,9,36.0,84.0,68.0,630.0,162.0,6.0,3.0,2013
585000,4,3,3200,1952,11761,Single-Family,Brick veneer,Composition Shingle,1.0,13,3,1,3,18,6,12,16,40.0,78.0,83.0,644.0,223.0,9.0,3.0,2004
790000,4,3,3208,2002,4774,Single-Family,Combination,,1.0,74,5,8,6,49,5,69,25,51.0,88.0,71.0,603.0,209.0,7.0,3.0,2011
399600,4,3,3214,2005,6534,Single-Family,Combination,Asphalt,1.0,4,1,0,0,2,0,5,4,40.0,83.0,52.0,363.0,103.0,8.0,1.0,2005
495000,4,3,3234,1987,7287,Single-Family,Metal,Composition Shingle,1.0,17,2,1,5,22,2,8,5,40.0,87.0,63.0,528.0,161.0,8.0,3.0,2012
626774,4,3,3237,2005,16552,Single-Family,Combination,Composition Shingle,1.0,1,0,0,0,3,1,1,2,36.0,69.0,51.0,456.0,129.0,6.0,3.0,2005
460000,4,3,3252,1987,10890,Single-Family,Siding (Alum/Vinyl),Composition Shingle,1.0,8,1,2,3,7,2,3,5,30.0,85.0,64.0,491.0,149.0,8.0,3.0,2004
340572,4,3,3256,1993,8119,Single-Family,Brick,Composition Shingle,1.0,9,6,0,1,7,0,3,5,40.0,91.0,71.0,622.0,189.0,9.0,3.0,1993
206000,4,3,3268,1987,15681,Single-Family,Siding (Alum/Vinyl),,1.0,21,3,2,3,26,0,18,7,34.0,76.0,56.0,370.0,104.0,7.0,3.0,1997
755005,4,3,3272,1990,3354,Apartment / Condo / Townhouse,Brick,Composition Shingle,1.0,20,2,1,3,17,5,15,13,45.0,65.0,76.0,523.0,159.0,5.0,3.0,2005
289900,4,3,3274,1991,13939,Single-Family,,Composition Shingle,1.0,25,2,3,3,9,2,15,8,30.0,95.0,74.0,601.0,154.0,8.0,3.0,1999
461825,4,3,3280,1974,10789,Single-Family,Brick,Composition Shingle,1.0,5,3,0,1,14,0,4,4,42.0,84.0,63.0,532.0,162.0,9.0,1.0,2004
540000,4,3,3291,1978,87120,Single-Family,Wood,Composition Shingle,1.0,2,0,0,0,0,1,0,1,32.0,89.0,87.0,737.0,224.0,10.0,3.0,1994
765000,4,3,3308,1978,32234,Single-Family,Metal,Asphalt,1.0,0,1,0,0,0,0,0,0,49.0,91.0,83.0,634.0,193.0,8.0,1.0,2006
394000,4,3,3318,1995,12196,Single-Family,Siding (Alum/Vinyl),Asphalt,1.0,19,4,0,0,14,2,3,7,46.0,69.0,29.0,441.0,107.0,4.0,3.0,2013
326500,4,3,3340,1996,15245,Single-Family,Metal,Composition Shingle,1.0,34,2,5,5,39,0,11,7,38.0,95.0,64.0,635.0,193.0,7.0,3.0,1996
280000,4,3,3346,1994,9644,Single-Family,Siding (Alum/Vinyl),Asphalt,1.0,42,6,7,3,42,11,23,17,41.0,89.0,61.0,472.0,114.0,4.0,3.0,2001
725000,4,3,3379,1988,9570,Single-Family,Metal,Composition Shingle,1.0,16,3,1,2,13,0,28,9,40.0,72.0,86.0,725.0,221.0,9.0,3.0,2008
760000,4,3,3421,2000,10868,Single-Family,Metal,Composition Shingle,1.0,35,5,3,4,32,2,14,14,34.0,76.0,73.0,655.0,199.0,6.5,2.0,2009
699000,4,3,3433,1992,5308,Single-Family,Siding (Alum/Vinyl),,1.0,25,5,2,4,26,6,13,29,31.0,56.0,75.0,699.0,232.0,4.0,3.0,2003
570000,4,3,3435,1992,15245,Single-Family,,Composition Shingle,1.0,2,0,0,0,1,0,2,6,35.0,71.0,54.0,596.0,153.0,7.0,3.0,2014
370000,4,3,3437,2003,3537,Single-Family,Siding (Alum/Vinyl),,1.0,4,1,0,0,1,0,5,5,36.0,70.0,39.0,356.0,101.0,8.0,1.0,2013
785000,4,3,3440,1941,7801,Single-Family,Brick,Composition Shingle,1.0,141,18,14,17,125,6,62,35,37.0,75.0,50.0,733.0,223.0,3.0,3.0,2005
382000,4,3,3440,1976,14810,Single-Family,Siding (Alum/Vinyl),Asphalt,1.0,35,7,1,5,66,2,31,23,52.0,71.0,86.0,653.0,217.0,4.0,3.0,1995
485000,4,3,3453,1986,9609,Single-Family,Siding (Alum/Vinyl),Composition Shingle,1.0,10,1,1,2,5,1,5,7,30.0,85.0,64.0,573.0,174.0,8.0,3.0,2003
430000,4,3,3456,2004,3484,Single-Family,Siding (Alum/Vinyl),Composition Shingle,1.0,9,1,1,1,4,0,6,4,28.0,68.0,60.0,491.0,149.0,5.5,2.0,2009
574000,4,3,3465,1983,10598,Single-Family,Brick,Composition Shingle,1.0,29,1,4,7,24,2,15,9,44.0,88.0,76.0,532.0,162.0,8.0,3.0,2004
317340,4,3,3466,2000,12632,Single-Family,Metal,Composition Shingle,1.0,3,2,0,0,2,0,3,1,33.0,58.0,44.0,553.0,168.0,6.0,2.0,2000
386000,4,3,3478,1988,38768,Single-Family,Wood,Asphalt,1.0,0,0,0,0,0,0,0,0,39.0,83.0,41.0,320.0,114.0,7.0,3.0,2004
300000,4,3,3480,1940,10890,Single-Family,Brick,Asphalt,1.0,32,2,5,8,36,8,25,35,45.0,81.0,88.0,1015.0,337.0,4.0,3.0,1993
215000,4,3,3500,1981,20908,Single-Family,Combination,Composition Shingle,1.0,0,0,0,0,0,1,1,1,36.0,69.0,51.0,370.0,105.0,6.0,3.0,1999
576145,4,3,3504,2004,4199,Single-Family,Siding (Alum/Vinyl),Composition Shingle,1.0,20,3,1,1,12,1,12,5,34.0,91.0,59.0,528.0,161.0,7.0,2.0,2005
483820,4,3,3513,1997,7840,Single-Family,,Composition Shingle,1.0,9,2,0,2,4,0,9,9,38.0,80.0,84.0,562.0,144.0,7.0,2.0,2013
619000,4,3,3518,1999,7840,Single-Family,,Composition Shingle,1.0,36,3,2,0,59,4,22,29,34.0,78.0,66.0,521.0,134.0,6.0,3.0,2006
288000,4,3,3520,1993,8712,Single-Family,,Composition Shingle,1.0,29,2,3,4,23,2,16,12,45.0,78.0,55.0,542.0,139.0,7.0,3.0,1999
582499,4,3,3528,1996,6006,Single-Family,Siding (Alum/Vinyl),Asbestos,1.0,14,3,1,3,13,3,8,11,41.0,73.0,60.0,573.0,174.0,8.0,3.0,2011
490000,4,3,3547,1941,8717,Single-Family,Brick veneer,Slate,1.0,210,12,35,37,214,13,76,49,45.0,61.0,83.0,971.0,337.0,6.0,3.0,1997
589000,4,3,3555,2001,9313,Single-Family,Combination,,1.0,2,0,1,0,2,0,2,1,31.0,82.0,65.0,374.0,106.0,8.0,2.0,2005
729900,4,3,3558,2001,7771,Single-Family,Siding (Alum/Vinyl),Composition Shingle,1.0,15,1,1,1,22,0,5,2,38.0,96.0,70.0,606.0,184.0,9.0,3.0,2005
367925,4,3,3575,2009,10454,Single-Family,Combination,,1.0,5,0,1,0,8,3,0,2,32.0,88.0,45.0,431.0,122.0,5.0,3.0,2009
540000,4,3,3600,1975,16117,Single-Family,Stucco,Asphalt,1.0,14,3,1,3,13,3,6,11,41.0,73.0,60.0,548.0,167.0,5.0,3.0,2012
679000,4,3,3631,1990,6490,Single-Family,Siding (Alum/Vinyl),Composition Shingle,1.0,6,1,0,0,3,0,3,0,44.0,94.0,78.0,573.0,174.0,7.5,2.0,2015
339900,4,3,3647,2001,7540,Single-Family,Siding (Alum/Vinyl),Composition Shingle,1.0,14,3,1,0,12,0,18,3,39.0,83.0,55.0,374.0,106.0,5.0,2.0,2003
247437,4,3,3664,2000,12196,Single-Family,,Composition Shingle,1.0,16,1,0,3,25,1,7,6,30.0,97.0,55.0,485.0,125.0,7.0,3.0,2000
364510,4,3,3667,2009,4377,Apartment / Condo / Townhouse,Combination,,1.0,19,2,1,5,25,2,14,9,35.0,94.0,75.0,372.0,105.0,8.5,2.0,2010
560000,4,3,3676,1984,10018,Single-Family,,Composition Shingle,1.0,14,0,1,2,10,1,8,9,39.0,72.0,62.0,565.0,145.0,7.0,3.0,2008
389990,4,3,3692,2009,7901,Single-Family,Siding (Alum/Vinyl),Composition Shingle,1.0,14,2,0,1,6,2,5,3,37.0,69.0,36.0,383.0,108.0,6.0,3.0,2009
340000,4,3,3698,2006,4438,Apartment / Condo / Townhouse,Combination,,1.0,22,2,1,5,26,2,16,9,35.0,94.0,75.0,374.0,106.0,8.5,2.0,2011
525000,4,3,3700,2001,143748,Single-Family,Combination,Composition Shingle,1.0,0,0,0,0,2,1,0,1,39.0,87.0,60.0,563.0,159.0,6.0,3.0,2003
434990,4,3,3700,2007,7405,Single-Family,,Composition Shingle,1.0,1,0,0,0,0,0,0,0,34.0,89.0,52.0,455.0,117.0,7.0,3.0,2007
428000,4,3,3757,1994,5321,Single-Family,Metal,Composition Shingle,1.0,17,2,3,0,5,1,8,6,43.0,61.0,51.0,532.0,162.0,5.0,2.0,2002
270585,4,3,3798,1999,8276,Single-Family,,Composition Shingle,1.0,37,3,2,1,66,5,22,28,34.0,78.0,66.0,548.0,141.0,6.0,3.0,1999
650000,4,3,3799,1998,23522,Single-Family,,Composition Shingle,1.0,2,0,2,2,9,2,6,4,45.0,82.0,66.0,494.0,127.0,6.0,3.0,2005
210000,4,3,3813,1977,12196,Single-Family,Siding (Alum/Vinyl),Asphalt,1.0,11,6,0,3,12,0,3,6,37.0,85.0,72.0,491.0,150.0,3.0,3.0,1996
382000,4,3,3855,2003,7052,Single-Family,Combination,Composition Shingle,1.0,5,1,1,0,4,0,7,5,33.0,100.0,73.0,462.0,131.0,8.0,3.0,2010
800000,4,3,3857,1955,14374,Single-Family,Brick,Composition Shingle,1.0,6,3,0,1,5,0,4,8,43.0,72.0,66.0,672.0,204.0,4.0,3.0,2011
427747,4,3,3862,1998,10890,Single-Family,Siding (Alum/Vinyl),Composition Shingle,1.0,13,2,0,0,14,2,3,10,34.0,87.0,56.0,383.0,108.0,5.0,3.0,2013
400000,4,3,3867,1964,21780,Single-Family,Brick,Composition Shingle,1.0,14,3,1,1,30,0,3,3,39.0,73.0,69.0,1061.0,323.0,3.0,3.0,1998
615000,4,3,3905,1978,23086,Single-Family,Metal,Composition Shingle,1.0,1,0,0,0,2,0,0,0,47.0,92.0,84.0,737.0,224.0,9.0,3.0,2008
550000,4,3,3914,1958,15245,Single-Family,Combination,Asphalt,1.0,73,11,9,8,87,5,51,43,45.0,60.0,71.0,815.0,237.0,9.0,3.0,2006
640000,4,3,3939,1981,28749,Single-Family,,Composition Shingle,1.0,71,3,11,8,131,6,36,20,37.0,42.0,62.0,581.0,149.0,7.0,3.0,2005
615000,4,3,3961,2003,8848,Single-Family,Siding (Alum/Vinyl),Composition Shingle,1.0,47,9,4,4,43,3,15,23,41.0,80.0,71.0,614.0,187.0,5.0,3.0,2010
549500,4,3,4000,1976,16552,Single-Family,Metal,"asphalt,shake-shingle",1.0,1,0,0,0,3,0,0,0,48.0,88.0,84.0,626.0,191.0,7.0,3.0,2003
587859,4,3,4000,2000,8341,Single-Family,Siding (Alum/Vinyl),Other,1.0,122,5,20,25,274,5,101,30,41.0,88.0,81.0,979.0,298.0,8.0,3.0,2000
560000,4,3,4033,1998,10454,Single-Family,,Composition Shingle,1.0,37,6,5,4,44,1,43,12,38.0,78.0,51.0,630.0,162.0,6.0,3.0,2011
432000,4,3,4050,1995,6250,Single-Family,Siding (Alum/Vinyl),Asphalt,1.0,54,4,3,6,64,3,62,18,46.0,77.0,88.0,983.0,299.0,10.0,3.0,1995
799223,4,3,4114,2001,9745,Single-Family,Brick,,1.0,25,3,2,3,32,11,20,28,39.0,73.0,59.0,961.0,319.0,4.0,3.0,2001
289000,4,3,4128,1996,13068,Single-Family,Metal,Composition Shingle,1.0,9,1,0,2,4,0,5,6,44.0,94.0,66.0,598.0,182.0,7.0,3.0,1996
421965,4,3,4128,2002,9583,Single-Family,,Composition Shingle,1.0,0,0,0,0,4,0,0,2,32.0,96.0,70.0,582.0,150.0,8.0,3.0,2002
416200,4,3,4140,1972,12196,Single-Family,Siding (Alum/Vinyl),Composition Shingle,1.0,39,3,2,8,37,2,51,22,42.0,80.0,78.0,817.0,249.0,9.0,3.0,1994
611400,4,3,4141,1995,14810,Single-Family,Metal,Composition Shingle,1.0,8,0,2,2,11,1,16,3,32.0,91.0,65.0,512.0,156.0,7.0,3.0,2015
704165,4,3,4173,2005,9539,Single-Family,Combination,,1.0,2,0,0,0,0,0,3,4,40.0,83.0,52.0,492.0,139.0,8.0,1.0,2005
336500,4,3,4181,1989,13068,Single-Family,Siding (Alum/Vinyl),Composition Shingle,1.0,0,0,0,0,0,0,0,1,42.0,90.0,74.0,549.0,167.0,7.0,3.0,2000
649069,4,3,4186,2005,8276,Single-Family,,Composition Shingle,1.0,3,0,0,0,5,3,3,3,37.0,89.0,70.0,625.0,161.0,9.0,3.0,2005
488512,4,3,4245,1993,36154,Single-Family,Stucco,Composition Shingle,1.0,9,1,1,1,22,0,4,2,49.0,94.0,70.0,769.0,234.0,8.0,1.0,1993
296790,4,3,4287,1996,10018,Single-Family,,Composition Shingle,1.0,4,0,0,0,5,0,2,3,32.0,96.0,70.0,630.0,162.0,8.0,3.0,1997
362500,4,3,4293,1987,153331,Single-Family,Combination,Asphalt,1.0,0,0,0,0,0,0,0,1,36.0,81.0,49.0,519.0,147.0,7.0,3.0,2001
292605,4,3,4300,2000,10484,Single-Family,Siding (Alum/Vinyl),,1.0,2,0,0,0,2,0,2,1,31.0,82.0,65.0,436.0,123.0,8.0,2.0,2001
461000,4,3,4301,2004,9583,Single-Family,,Composition Shingle,1.0,42,1,6,1,33,2,30,11,28.0,65.0,60.0,616.0,158.0,7.0,3.0,2003
412250,4,3,4304,2002,6851,Single-Family,Combination,Composition Shingle,1.0,23,2,1,4,20,2,16,8,32.0,78.0,57.0,414.0,117.0,6.0,3.0,2015
800000,4,3,4310,1967,20037,Single-Family,Brick,Composition Shingle,1.0,11,1,1,3,8,0,5,8,48.0,79.0,90.0,1053.0,321.0,10.0,3.0,2005
560000,4,3,4341,1984,57063,Single-Family,Siding (Alum/Vinyl),,1.0,0,0,0,0,0,0,0,0,51.0,89.0,65.0,462.0,131.0,8.0,3.0,2013
390000,4,3,4355,1987,20037,Single-Family,Metal,Composition Shingle,1.0,1,0,0,0,0,0,0,0,47.0,92.0,84.0,737.0,224.0,9.0,3.0,1999
558000,4,3,4376,1932,15245,Single-Family,Brick veneer,Slate,1.0,40,6,3,4,38,6,31,22,48.0,80.0,97.0,1008.0,350.0,9.0,3.0,1993
719740,4,3,4377,1988,9678,Single-Family,Metal,Composition Shingle,1.0,17,1,3,0,5,1,7,3,41.0,85.0,45.0,545.0,166.0,8.0,3.0,2005
411430,4,3,4412,2000,10454,Single-Family,,Composition Shingle,1.0,7,2,1,1,5,0,3,8,36.0,90.0,71.0,703.0,181.0,6.0,3.0,2000
330000,4,3,4420,2001,50529,Single-Family,Combination,Composition Shingle,1.0,2,1,0,0,1,0,5,3,39.0,83.0,55.0,484.0,137.0,5.0,2.0,2001
439000,4,3,4501,2006,7840,Single-Family,Combination,Composition Shingle,1.0,8,2,0,1,4,0,6,2,32.0,73.0,40.0,440.0,124.0,5.5,2.0,2009
303000,4,3,4544,1998,47916,Single-Family,Siding (Alum/Vinyl),,1.0,0,0,0,0,1,0,0,0,51.0,84.0,59.0,510.0,144.0,7.0,3.0,1998
310000,4,3,4544,1999,11761,Single-Family,Siding (Alum/Vinyl),,1.0,0,0,0,0,1,0,0,3,42.0,84.0,58.0,431.0,122.0,5.5,2.0,2009
390000,4,3,4600,1962,13068,Single-Family,Brick,Other,1.0,6,1,1,0,19,1,4,8,39.0,80.0,44.0,975.0,297.0,7.0,2.0,2014
375050,4,3,4662,1987,13939,Single-Family,Brick,Wood Shake/ Shingles,1.0,0,0,0,0,3,2,0,1,49.0,79.0,70.0,635.0,193.0,3.0,3.0,1996
569990,4,3,4679,2011,21780,Single-Family,,,1.0,2,0,1,0,2,0,4,3,33.0,89.0,60.0,616.0,174.0,8.5,2.0,2011
480729,4,3,4774,2004,12632,Single-Family,Siding (Alum/Vinyl),,1.0,7,1,1,0,5,0,4,3,36.0,90.0,65.0,506.0,143.0,8.0,3.0,2004
305000,4,3,4839,1990,16988,Single-Family,,Composition Shingle,1.0,27,2,3,3,9,1,19,7,30.0,95.0,74.0,679.0,175.0,8.0,3.0,1996
450845,4,3,4924,2003,10881,Single-Family,Siding (Alum/Vinyl),Composition Shingle,1.0,0,0,0,0,0,0,1,3,42.0,84.0,58.0,492.0,139.0,5.5,2.0,2003
719000,4,3,4993,2006,8276,Single-Family,,Composition Shingle,1.0,11,1,3,1,14,3,7,7,33.0,100.0,83.0,693.0,178.0,8.0,3.0,2006
635000,4,3,5032,2007,8276,Single-Family,,Other,1.0,11,2,0,1,3,0,9,8,33.0,90.0,78.0,713.0,183.0,8.0,2.0,2012
372500,4,3,5070,1973,343252,Single-Family,Brick,Asphalt,1.0,0,0,0,0,1,0,0,0,43.0,87.0,66.0,807.0,246.0,8.0,1.0,1994
425000,4,3,5122,2002,12632,Single-Family,Combination,,1.0,20,2,1,1,18,2,13,5,29.0,81.0,41.0,483.0,137.0,9.0,1.0,2002
701101,4,3,5535,2003,11325,Single-Family,Siding (Alum/Vinyl),Composition Shingle,1.0,103,12,6,14,90,2,27,18,42.0,81.0,76.0,721.0,219.0,4.0,3.0,2013
488230,4,3,6346,1997,11761,Single-Family,Brick,Asbestos,1.0,19,4,1,3,15,1,18,8,37.0,97.0,79.0,922.0,281.0,8.0,3.0,1997
435000,4,4,1428,1971,1785,Apartment / Condo / Townhouse,Brick,Shake Shingle,1.0,70,3,8,9,47,5,71,28,45.0,46.0,69.0,315.0,109.0,7.0,3.0,2007
230000,4,4,1582,1991,1793,Apartment / Condo / Townhouse,Metal,Composition Shingle,1.0,10,1,0,2,3,0,5,5,44.0,94.0,66.0,368.0,112.0,7.0,3.0,2000
420000,4,4,1838,1983,7148,Single-Family,Siding (Alum/Vinyl),Composition Shingle,1.0,36,2,1,4,54,1,60,13,53.0,87.0,95.0,532.0,162.0,9.0,3.0,2003
620000,4,4,1968,1979,217800,Single-Family,Siding (Alum/Vinyl),Composition Shingle,1.0,0,1,0,0,0,0,0,0,42.0,94.0,64.0,553.0,168.0,8.0,1.0,2007
220000,4,4,2040,1983,2570,Apartment / Condo / Townhouse,Brick,Shake Shingle,1.0,2,1,0,1,2,1,3,7,35.0,77.0,67.0,250.0,71.0,8.0,3.0,2005
724000,4,4,2072,1900,2435,Single-Family,Siding (Alum/Vinyl),Shake Shingle,1.0,183,8,31,32,282,31,172,77,42.0,61.0,86.0,661.0,219.0,2.0,3.0,2003
379000,4,4,2105,1985,2300,Apartment / Condo / Townhouse,Brick,Shake Shingle,1.0,0,0,0,0,3,0,1,1,41.0,69.0,77.0,397.0,121.0,9.0,3.0,2004
746559,4,4,2126,2009,1856,Apartment / Condo / Townhouse,Brick,Composition Shingle,1.0,97,7,14,20,237,4,91,27,40.0,72.0,86.0,721.0,219.0,8.0,3.0,2009
570000,4,4,2148,1978,2334,Apartment / Condo / Townhouse,Brick,Shake Shingle,1.0,25,1,0,3,21,2,14,18,43.0,61.0,86.0,561.0,171.0,6.0,3.0,2009
409000,4,4,2157,1992,2545,Apartment / Condo / Townhouse,Brick,Shake Shingle,1.0,21,2,1,3,14,2,14,8,44.0,80.0,64.0,422.0,128.0,5.0,3.0,2011
575000,4,4,2300,1980,8025,Single-Family,Siding (Alum/Vinyl),Shake Shingle,1.0,12,0,2,1,18,0,4,7,42.0,80.0,63.0,475.0,144.0,6.0,2.0,2012
585000,4,4,2321,1986,11325,Single-Family,Siding (Alum/Vinyl),Composition Shingle,1.0,19,2,2,1,19,0,12,8,43.0,95.0,77.0,561.0,171.0,8.0,2.0,2009
530000,4,4,2408,1965,12196,Single-Family,Brick,Composition Shingle,1.0,6,3,0,1,13,1,4,5,43.0,82.0,76.0,463.0,141.0,8.0,3.0,2013
495000,4,4,2448,2002,2443,Single-Family,Siding (Alum/Vinyl),Composition Shingle,1.0,27,3,1,3,13,1,19,7,34.0,71.0,58.0,463.0,141.0,6.0,2.0,2008
560000,4,4,2548,2004,3485,Single-Family,,Shake Shingle,1.0,12,1,1,1,10,0,14,4,34.0,67.0,61.0,446.0,115.0,7.5,2.0,2006
415000,4,4,2649,2007,13068,Single-Family,Combination,,1.0,6,0,1,0,8,3,0,2,32.0,88.0,45.0,387.0,109.0,5.0,3.0,2008
594000,4,4,2861,1960,31363,Single-Family,Brick,Composition Shingle,1.0,25,5,1,4,19,2,15,10,42.0,55.0,72.0,696.0,212.0,7.0,3.0,2003
404755,4,4,2900,2001,8633,Single-Family,Brick,Composition Shingle,1.0,28,1,4,3,31,0,7,3,38.0,95.0,64.0,590.0,179.0,7.0,3.0,2001
365000,4,4,3155,1966,20037,Single-Family,Brick,Composition Shingle,1.0,16,0,2,1,16,0,7,4,36.0,77.0,54.0,733.0,223.0,4.0,3.0,1998
438111,4,4,3188,2003,6098,Single-Family,,Composition Shingle,1.0,43,7,2,1,30,5,29,36,44.0,72.0,42.0,567.0,146.0,3.0,3.0,2003
334000,4,4,3272,1988,9140,Single-Family,Siding (Alum/Vinyl),Shake Shingle,1.0,1,0,2,0,1,1,0,3,40.0,99.0,77.0,532.0,162.0,8.0,3.0,1998
761500,4,4,3280,1938,7309,Single-Family,Siding (Alum/Vinyl),Slate,1.0,63,7,9,9,38,12,33,48,45.0,80.0,75.0,654.0,217.0,4.0,3.0,2009
394000,4,4,3298,2005,9108,Single-Family,Siding (Alum/Vinyl),Composition Shingle,1.0,14,1,0,1,16,0,8,5,32.0,94.0,62.0,484.0,137.0,8.0,1.0,2012
675000,4,4,3315,2004,4347,Single-Family,Siding (Alum/Vinyl),Composition Shingle,1.0,45,7,2,4,39,4,25,18,39.0,62.0,81.0,671.0,204.0,5.0,3.0,2009
240800,4,4,3329,1994,13068,Single-Family,,Asphalt,1.0,34,5,3,3,38,2,35,8,38.0,78.0,51.0,591.0,152.0,6.0,3.0,1995
307000,4,4,3390,2001,5201,Single-Family,Siding (Alum/Vinyl),Asphalt,1.0,16,4,0,3,14,1,13,7,30.0,88.0,34.0,451.0,109.0,4.0,3.0,2002
522802,4,4,3535,2004,10018,Single-Family,,Shake Shingle,1.0,36,7,2,0,29,5,27,32,44.0,72.0,42.0,616.0,158.0,3.0,3.0,2004
545500,4,4,3605,1950,33541,Single-Family,Block,Composition Shingle,1.0,18,4,0,3,15,0,18,7,45.0,84.0,81.0,1135.0,346.0,8.0,3.0,2002
465000,4,4,3691,2010,8712,Single-Family,,Composition Shingle,1.0,0,0,0,0,0,0,2,1,37.0,74.0,84.0,616.0,158.0,8.0,3.0,2010
385000,4,4,3737,2006,12632,Single-Family,Siding (Alum/Vinyl),Shake Shingle,1.0,2,1,1,0,6,1,4,1,35.0,85.0,39.0,423.0,119.0,7.0,3.0,2010
442930,4,4,3742,1997,9040,Single-Family,Siding (Alum/Vinyl),Composition Shingle,1.0,89,4,11,18,231,4,87,26,41.0,88.0,81.0,860.0,262.0,8.0,3.0,1997
550000,4,4,3750,1962,13503,Single-Family,Brick,Composition Shingle,1.0,55,8,8,8,81,10,55,18,45.0,82.0,80.0,811.0,247.0,9.0,3.0,2004
407000,4,4,3810,1954,21780,Single-Family,Brick,Composition Shingle,1.0,22,4,0,1,9,3,6,2,47.0,87.0,67.0,770.0,234.0,3.0,3.0,2013
372400,4,4,3835,1980,32670,Single-Family,Metal,Composition Shingle,1.0,1,0,0,0,1,0,0,0,42.0,89.0,83.0,799.0,243.0,9.0,3.0,1996
678000,4,4,3868,1978,11761,Single-Family,Siding (Alum/Vinyl),Composition Shingle,1.0,1,0,0,0,1,0,1,1,43.0,95.0,77.0,573.0,174.0,8.0,2.0,2013
404816,4,4,3902,2010,10232,Single-Family,Combination,Composition Shingle,1.0,0,0,0,0,1,0,1,2,42.0,84.0,58.0,423.0,119.0,5.5,2.0,2010
255000,4,4,4001,1994,10890,Single-Family,,Asphalt,1.0,30,3,1,2,16,2,17,35,30.0,82.0,62.0,580.0,149.0,7.0,3.0,1997
795000,4,4,4016,2006,9870,Single-Family,Siding (Alum/Vinyl),Composition Shingle,1.0,9,0,2,2,7,1,16,3,32.0,91.0,65.0,676.0,206.0,8.0,3.0,2007
585000,4,4,4017,2007,5793,Single-Family,Siding (Alum/Vinyl),,1.0,2,0,1,0,2,0,4,4,33.0,89.0,60.0,489.0,138.0,8.5,2.0,2008
450000,4,4,4048,2002,6098,Single-Family,Combination,Composition Shingle,1.0,32,4,4,7,54,0,33,7,64.0,46.0,59.0,458.0,129.0,7.0,3.0,2013
740000,4,4,4050,2010,5501,Single-Family,Brick,Composition Shingle,1.0,47,8,3,3,40,5,31,18,44.0,71.0,63.0,664.0,202.0,6.0,3.0,2013
705000,4,4,4072,2000,8276,Single-Family,,Composition Shingle,1.0,7,2,1,1,4,0,3,6,36.0,90.0,71.0,708.0,182.0,6.0,3.0,2015
299900,4,4,4077,1998,6969,Single-Family,,Composition Shingle,1.0,14,1,1,2,8,2,15,13,36.0,88.0,65.0,600.0,154.0,8.0,3.0,2000
356400,4,4,4165,2002,10044,Single-Family,Combination,Composition Shingle,1.0,32,4,4,7,54,0,33,7,64.0,46.0,59.0,467.0,132.0,7.0,3.0,2002
499977,4,4,4216,2009,10454,Single-Family,Siding (Alum/Vinyl),,1.0,2,0,1,0,3,0,3,1,36.0,93.0,37.0,462.0,131.0,9.0,1.0,2009
650000,4,4,4273,1990,13068,Single-Family,Siding (Alum/Vinyl),Composition Shingle,1.0,0,0,0,0,0,0,0,1,42.0,90.0,74.0,556.0,169.0,7.0,3.0,2007
636005,4,4,4305,2002,9679,Single-Family,Siding (Alum/Vinyl),Composition Shingle,1.0,40,6,4,3,40,3,12,20,41.0,80.0,71.0,717.0,218.0,5.0,3.0,2002
417925,4,4,4398,1999,5858,Single-Family,Combination,Other,1.0,60,3,6,5,45,5,67,23,51.0,88.0,71.0,631.0,219.0,7.0,3.0,1999
310000,4,4,4414,1988,13068,Single-Family,Metal,Asphalt,1.0,2,0,0,0,5,0,0,4,44.0,94.0,66.0,614.0,187.0,7.0,3.0,1997
343912,4,4,4418,1999,8642,Single-Family,Combination,Composition Shingle,1.0,5,1,1,0,5,0,6,6,69.0,47.0,53.0,475.0,134.0,8.0,3.0,1999
689900,4,4,4454,1988,8367,Single-Family,Metal,Asphalt,1.0,7,0,2,1,5,1,5,2,34.0,73.0,73.0,541.0,165.0,8.0,3.0,2005
540000,4,4,4472,1962,15245,Single-Family,Brick,Composition Shingle,1.0,20,4,2,8,33,2,40,19,37.0,80.0,86.0,901.0,275.0,9.0,3.0,2002
579480,4,4,4484,2005,27442,Single-Family,Combination,Composition Shingle,1.0,0,0,0,0,1,1,1,2,36.0,69.0,51.0,438.0,124.0,6.0,3.0,2005
690000,4,4,4512,1994,10357,Single-Family,Metal,Composition Shingle,1.0,21,4,1,5,15,1,18,10,37.0,97.0,79.0,974.0,297.0,8.0,3.0,2002
507500,4,4,4515,1995,20037,Single-Family,Siding (Alum/Vinyl),Composition Shingle,1.0,0,0,0,0,0,0,0,2,45.0,84.0,81.0,901.0,275.0,9.0,3.0,1998
