tx_price,beds,baths,sqft,lot_size,restaurants,groceries,cafes,shopping,arts_entertainment,beauty_spas,active_life,median_age,married,college_grad,median_school,num_schools,two_and_two,old_properties,tax_and_insurance,during_recession,property_age,school_score,exterior_walls_Brick,exterior_walls_Brick veneer,exterior_walls_Combination,exterior_walls_Metal,exterior_walls_Missing,exterior_walls_Other,exterior_walls_Siding (Alum/Vinyl),exterior_walls_Wood,roof_Asphalt,roof_Composition Shingle,roof_Missing,roof_Other,roof_Shake Shingle,property_type_Apartment / Condo / Townhouse,property_type_Single-Family
450000,3,2,1725,2108,8,2,2,9,1,4,8,44.0,89.0,87.0,5.0,3.0,0,0,587.0,0,12,15.0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0
342500,3,2,1729,15681,67,13,5,55,2,49,22,34.0,71.0,55.0,5.0,3.0,0,1,416.0,1,48,15.0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1
566700,3,2,1734,5519,51,6,9,54,7,36,38,42.0,66.0,77.0,3.0,3.0,0,1,700.0,1,86,9.0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1
430000,3,2,1750,1746,8,1,1,12,0,4,10,48.0,66.0,85.0,7.0,3.0,0,0,527.0,0,23,21.0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0
319500,3,2,1752,1981,26,7,5,28,1,20,14,28.0,44.0,52.0,2.0,3.0,0,0,449.0,0,6,6.0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0
335655,3,2,1760,1790,13,1,1,8,2,12,6,32.0,78.0,57.0,6.0,3.0,0,0,384.0,0,1,18.0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
539900,3,2,1768,2545,60,7,6,58,6,35,14,39.0,49.0,54.0,6.0,3.0,0,0,597.0,0,6,18.0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
529600,3,2,1770,23086,14,6,1,13,0,17,5,50.0,89.0,60.0,3.0,3.0,0,1,511.0,0,47,9.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1
446151,3,2,1778,1711,53,12,11,38,7,35,20,43.0,32.0,66.0,2.0,3.0,0,0,570.0,1,17,6.0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1
285810,3,2,1784,0,11,1,1,15,3,7,7,31.0,57.0,78.0,8.0,2.0,0,0,383.0,1,0,16.0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0
457091,3,2,1786,9270,116,13,9,110,7,83,25,38.0,89.0,56.0,7.0,3.0,0,1,454.0,1,66,21.0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1
429000,3,2,1787,2143,26,3,2,15,3,13,10,33.0,70.0,80.0,5.0,2.0,0,0,511.0,1,19,10.0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0
214900,3,2,1793,55756,2,1,0,2,0,1,1,45.0,91.0,61.0,8.0,3.0,0,0,428.0,0,16,24.0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1
203000,3,2,1800,6943,109,18,14,94,6,32,29,36.0,80.0,84.0,9.0,3.0,0,1,756.0,0,49,27.0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1
346000,3,2,1800,11325,6,1,0,7,1,9,8,37.0,79.0,75.0,5.0,3.0,0,1,426.0,0,39,15.0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1
630000,3,2,1806,20037,6,3,1,5,0,4,8,46.0,71.0,62.0,4.0,3.0,0,1,775.0,0,47,12.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1
321610,3,2,1806,1372,17,1,3,17,0,8,7,41.0,70.0,65.0,3.0,3.0,0,0,485.0,0,0,9.0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0
399900,3,2,1810,2178,14,1,1,25,4,18,8,32.0,82.0,45.0,8.0,3.0,0,0,445.0,0,17,24.0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0
340000,3,2,1814,2570,7,0,0,9,0,3,5,32.0,78.0,45.0,3.0,3.0,0,0,431.0,0,8,9.0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0
349900,3,2,1823,41817,29,1,5,37,1,19,14,40.0,77.0,68.0,7.0,3.0,0,1,498.0,0,54,21.0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
262000,3,2,1828,17424,2,0,0,9,2,2,10,41.0,89.0,61.0,4.0,3.0,0,0,426.0,1,26,12.0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1
365000,3,2,1833,2143,19,5,1,14,0,9,8,39.0,84.0,51.0,8.0,3.0,0,1,416.0,0,29,24.0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0
291000,3,2,1836,2278,0,0,0,5,0,0,0,31.0,80.0,47.0,6.0,2.0,0,0,372.0,1,7,12.0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0
300000,3,2,1840,2613,21,4,2,14,1,10,10,31.0,69.0,61.0,7.0,2.0,0,0,413.0,0,11,14.0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0
345000,3,2,1842,0,78,18,15,70,6,45,30,45.0,47.0,54.0,3.0,3.0,0,1,426.0,0,31,9.0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0
325000,3,2,1842,5227,8,0,0,9,0,9,13,37.0,97.0,74.0,7.0,3.0,0,0,413.0,0,13,21.0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0
290000,3,2,1848,4792,6,2,1,10,2,15,5,37.0,69.0,60.0,6.0,3.0,0,0,461.0,1,22,18.0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
293000,3,2,1854,9565,68,14,3,52,3,39,10,29.0,85.0,36.0,3.0,3.0,0,1,395.0,0,49,9.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1
247000,3,2,1857,2622,46,10,1,42,0,20,3,40.0,75.0,47.0,5.0,3.0,0,0,352.0,1,7,15.0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0
382921,3,2,1858,2242,22,1,0,18,1,12,9,40.0,68.0,70.0,6.0,2.0,0,0,614.0,0,0,12.0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0
643000,3,2,1862,5344,55,9,6,46,6,18,36,41.0,57.0,78.0,9.0,3.0,0,1,742.0,1,72,27.0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1
367139,3,2,1864,0,11,1,1,15,3,7,7,31.0,57.0,78.0,8.0,2.0,0,0,393.0,0,0,16.0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0
309000,3,2,1866,10654,46,3,5,32,3,24,13,43.0,70.0,52.0,4.0,2.0,0,1,511.0,0,55,8.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1
446000,3,2,1875,1540,63,3,8,79,12,25,30,41.0,56.0,74.0,7.0,3.0,0,1,523.0,1,32,21.0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
420000,3,2,1878,2178,8,2,2,9,1,4,6,44.0,89.0,87.0,5.0,3.0,0,0,566.0,0,12,15.0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0
370000,3,2,1884,1821,28,6,4,33,5,19,26,35.0,54.0,72.0,4.0,3.0,0,0,499.0,0,4,12.0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1
385000,3,2,1885,0,123,9,22,128,20,127,47,36.0,37.0,80.0,4.0,3.0,0,0,781.0,0,3,12.0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0
450000,3,2,1900,1140,54,6,6,49,1,26,25,35.0,28.0,89.0,2.0,3.0,0,0,519.0,1,12,6.0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0
279900,3,2,1910,1986,18,1,0,7,1,8,6,42.0,80.0,63.0,6.0,2.0,0,0,491.0,0,13,12.0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0
496876,3,2,1912,1742,8,2,2,3,0,7,5,31.0,93.0,76.0,7.0,1.0,0,0,505.0,0,0,7.0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0
339900,3,2,1918,3057,7,0,1,5,2,4,2,34.0,73.0,73.0,8.0,3.0,0,0,459.0,0,15,24.0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0
675000,3,2,1920,3049,22,1,2,21,0,21,6,40.0,73.0,86.0,9.0,3.0,0,0,721.0,0,13,27.0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
471500,3,2,1934,1556,46,2,9,158,6,31,9,38.0,56.0,75.0,9.0,3.0,0,0,555.0,1,24,27.0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
565000,3,2,1936,6098,84,18,7,83,6,25,32,41.0,69.0,56.0,5.0,3.0,0,1,625.0,0,62,15.0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1
400000,3,2,1940,14374,164,11,27,104,11,82,86,36.0,64.0,90.0,9.0,3.0,0,1,920.0,0,49,27.0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1
445000,3,2,1950,9465,39,6,2,38,1,22,5,39.0,74.0,57.0,4.0,3.0,0,1,536.0,0,65,12.0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1
526000,3,2,1984,2141,79,8,9,180,6,49,23,34.0,58.0,76.0,7.0,3.0,0,0,629.0,1,10,21.0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0
350000,3,2,1988,11325,7,1,0,23,1,5,7,37.0,81.0,34.0,6.0,3.0,0,1,438.0,0,58,18.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1
474000,3,2,2008,3484,2,0,0,2,0,2,8,37.0,97.0,74.0,7.0,3.0,0,0,493.0,0,3,21.0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0
400000,3,2,2008,2040,26,3,3,13,1,16,7,34.0,91.0,59.0,7.0,2.0,0,0,555.0,0,3,14.0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
667000,3,2,2014,6272,56,7,3,23,15,33,39,33.0,47.0,45.0,4.0,3.0,0,1,719.0,0,58,12.0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1
489000,3,2,2016,6098,38,5,5,47,6,24,34,30.0,65.0,81.0,9.0,3.0,0,1,823.0,0,28,27.0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1
400000,3,2,2017,2561,26,3,2,15,3,13,10,33.0,70.0,80.0,5.0,2.0,0,0,493.0,0,11,10.0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
753000,3,2,2030,7000,10,3,3,16,7,9,18,41.0,78.0,81.0,9.0,3.0,0,1,871.0,0,60,27.0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1
548000,3,2,2036,2000,52,6,10,90,5,33,22,39.0,85.0,55.0,8.0,3.0,0,0,711.0,1,10,24.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1
310000,3,2,2038,43995,0,0,0,0,0,0,1,36.0,81.0,49.0,7.0,3.0,0,1,452.0,1,36,21.0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1
303000,3,2,2038,2613,12,0,3,16,0,8,9,32.0,64.0,57.0,7.0,3.0,0,0,469.0,0,5,21.0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0
395000,3,2,2051,7326,10,3,1,17,1,18,11,43.0,88.0,57.0,8.0,3.0,0,0,355.0,0,22,24.0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1
482500,3,2,2062,1329,20,7,3,28,5,13,23,35.0,54.0,72.0,4.0,3.0,0,0,499.0,1,15,12.0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0
260000,3,2,2076,2178,0,0,0,0,0,0,4,30.0,94.0,84.0,7.0,3.0,0,0,426.0,0,6,21.0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0
270000,3,2,2079,0,88,17,18,88,6,47,25,59.0,54.0,57.0,3.0,3.0,0,1,362.0,0,35,9.0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0
545000,3,2,2084,12196,5,2,0,9,2,2,2,43.0,74.0,70.0,6.0,3.0,0,1,604.0,0,63,18.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1
312000,3,2,2089,0,193,7,38,194,11,61,33,45.0,32.0,79.0,6.0,3.0,0,0,638.0,0,19,18.0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0
344000,3,2,2097,2966,7,1,0,3,0,5,5,36.0,70.0,39.0,8.0,1.0,0,0,380.0,0,1,8.0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0
450000,3,2,2100,10572,0,0,0,3,1,1,3,40.0,86.0,74.0,6.0,3.0,0,1,608.0,0,46,18.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1
320000,3,2,2100,2178,29,3,4,41,1,18,10,35.0,50.0,66.0,7.0,3.0,0,0,377.0,0,14,21.0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0
422500,3,2,2102,7535,41,8,6,29,6,23,25,40.0,85.0,25.0,5.0,3.0,0,1,464.0,0,62,15.0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1
365000,3,2,2106,1950,69,15,16,60,8,39,24,52.0,65.0,82.0,2.0,3.0,0,0,550.0,0,21,6.0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0
352500,3,2,2112,10497,41,14,4,58,3,18,5,43.0,74.0,70.0,4.0,3.0,0,1,560.0,0,54,12.0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1
615000,3,2,2112,2953,39,9,6,28,4,21,20,49.0,48.0,52.0,6.0,3.0,0,0,700.0,1,13,18.0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0
451675,3,2,2121,2178,12,1,1,10,0,14,4,34.0,67.0,61.0,7.5,2.0,0,0,505.0,0,0,15.0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0
485000,3,2,2128,2542,69,15,16,61,8,38,24,52.0,65.0,82.0,2.0,3.0,0,0,540.0,0,23,6.0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1
369000,3,2,2130,3484,12,1,1,13,0,14,4,31.0,67.0,79.0,7.5,2.0,0,0,535.0,0,0,15.0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0
600000,3,2,2140,7405,126,8,16,47,11,43,40,45.0,61.0,83.0,6.0,3.0,0,0,871.0,0,18,18.0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1
599900,3,2,2146,7148,139,9,21,55,14,44,41,45.0,61.0,83.0,6.0,3.0,0,1,668.0,0,48,18.0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1
699000,3,2,2155,1781,50,13,9,43,8,44,25,32.0,34.0,76.0,2.0,3.0,0,0,686.0,0,10,6.0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1
279000,3,2,2172,2600,103,5,21,235,4,90,31,39.0,79.0,76.0,8.0,3.0,0,0,742.0,0,6,24.0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
590000,3,2,2201,7448,55,10,4,50,4,40,28,41.0,70.0,95.0,9.0,3.0,0,1,746.0,0,53,27.0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1
327990,3,2,2204,2940,26,3,4,27,2,18,11,29.0,81.0,41.0,9.0,1.0,0,0,338.0,0,0,9.0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0
261885,3,2,2215,0,19,2,5,25,2,13,9,32.0,84.0,48.0,8.5,2.0,0,0,304.0,0,0,17.0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0
705000,3,2,2220,6098,41,6,4,46,13,28,30,34.0,57.0,72.0,4.0,3.0,0,1,766.0,1,56,12.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1
284857,3,2,2236,1903,77,12,5,76,0,47,23,42.0,65.0,65.0,5.0,3.0,0,0,652.0,0,1,15.0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
395000,3,2,2269,3232,21,3,2,26,2,21,12,37.0,85.0,53.0,7.0,3.0,0,0,412.0,0,18,21.0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0
304320,3,2,2296,1981,2,0,0,6,0,1,1,31.0,80.0,47.0,8.0,3.0,0,0,406.0,1,0,24.0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0
409900,3,2,2313,2613,0,0,0,0,0,5,3,34.0,67.0,61.0,8.5,2.0,0,0,530.0,0,2,17.0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0
261250,3,2,2320,21780,5,1,0,4,0,1,4,46.0,81.0,53.0,5.5,2.0,0,1,464.0,0,56,11.0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1
385000,3,2,2328,0,88,7,8,48,6,55,17,30.0,46.0,36.0,7.0,3.0,0,0,395.0,1,2,21.0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
359000,3,2,2328,0,88,7,8,49,6,55,17,30.0,46.0,36.0,7.0,3.0,0,0,390.0,1,0,21.0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
588000,3,2,2370,0,66,11,8,70,2,50,16,31.0,50.0,37.0,1.0,3.0,0,0,619.0,1,1,3.0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0
340000,3,2,2376,51400,0,0,0,1,1,0,0,46.0,92.0,35.0,8.0,3.0,0,0,474.0,1,31,24.0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1
250000,3,2,2384,0,19,2,5,25,2,13,9,32.0,84.0,48.0,8.5,2.0,0,0,314.0,0,0,17.0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
646319,3,2,2392,1568,58,5,7,79,5,85,25,47.0,41.0,78.0,9.0,3.0,0,0,1015.0,0,0,27.0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
772890,3,2,2432,2340,37,5,4,38,2,37,16,33.0,53.0,71.0,9.0,3.0,0,0,897.0,1,1,27.0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
505000,3,2,2437,1827,84,14,6,58,2,57,21,34.0,71.0,55.0,5.0,3.0,0,0,614.0,1,5,15.0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
653931,3,2,2439,1271,84,14,6,57,2,54,21,34.0,71.0,55.0,5.0,3.0,0,0,609.0,0,0,15.0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
305000,3,2,2464,2613,58,5,4,71,4,46,12,29.0,80.0,24.0,4.0,3.0,0,0,355.0,0,20,12.0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0
389000,3,2,2490,2609,14,1,1,14,1,13,7,28.0,76.0,42.0,8.0,3.0,0,0,400.0,0,2,24.0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0
333500,3,2,2499,0,11,1,1,14,3,7,7,31.0,57.0,78.0,8.0,2.0,0,0,408.0,1,4,16.0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0
297283,3,2,2500,0,39,5,3,46,13,27,13,40.0,62.0,32.0,4.0,3.0,0,0,373.0,1,0,12.0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0
535000,3,2,2526,2591,34,7,5,25,4,22,23,49.0,48.0,52.0,6.0,3.0,0,0,684.0,0,5,18.0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0
626934,3,2,2539,2979,61,2,11,166,6,36,10,32.0,69.0,70.0,7.0,3.0,0,0,678.0,0,0,21.0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0
311370,3,2,2552,0,0,0,0,1,0,3,3,34.0,67.0,61.0,8.5,2.0,0,0,390.0,0,0,17.0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0
332320,3,2,2552,0,39,4,1,17,3,28,31,38.0,96.0,76.0,7.0,2.0,0,0,424.0,1,0,14.0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0
395841,3,2,2564,2922,0,0,0,1,0,0,1,33.0,76.0,56.0,8.5,2.0,0,0,452.0,0,0,17.0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
378672,3,2,2591,0,0,0,0,0,0,2,3,34.0,67.0,61.0,8.5,2.0,0,0,402.0,0,0,17.0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0
378672,3,2,2591,0,0,0,0,0,0,2,3,34.0,67.0,61.0,8.5,2.0,0,0,402.0,0,0,17.0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
502000,3,2,2600,40510,7,2,2,10,2,7,8,44.0,86.0,90.0,9.0,3.0,0,0,747.0,0,20,27.0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1
452145,3,2,2611,5723,9,1,0,7,2,4,5,32.0,94.0,62.0,8.0,1.0,0,0,413.0,0,0,8.0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0
254400,3,2,2662,260488,0,0,0,0,0,0,1,42.0,72.0,60.0,8.0,3.0,0,1,762.0,0,24,24.0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
699900,3,2,2665,0,128,11,25,188,12,71,37,57.0,13.0,83.0,6.0,3.0,0,1,1358.0,0,36,18.0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
325344,3,2,2700,0,14,2,1,7,3,5,4,37.0,69.0,36.0,6.0,3.0,0,0,371.0,1,0,18.0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0
497500,3,2,2729,2966,237,9,43,289,23,95,88,31.0,29.0,90.0,8.0,3.0,0,0,1173.0,0,9,24.0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0
392235,3,2,2766,0,11,1,1,15,3,7,7,31.0,57.0,78.0,8.0,2.0,0,0,413.0,0,0,16.0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0
280000,3,2,2796,3120,59,5,7,79,5,86,26,50.0,57.0,77.0,9.0,3.0,0,1,791.0,0,28,27.0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
401195,3,2,2821,4578,7,1,0,4,0,5,4,40.0,83.0,52.0,8.0,1.0,0,0,406.0,0,0,8.0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1
465000,3,2,2872,13503,1,0,0,2,0,1,3,47.0,81.0,79.0,6.0,3.0,0,1,747.0,0,45,18.0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1
387500,3,2,2875,0,193,7,38,194,11,61,33,45.0,32.0,79.0,6.0,3.0,0,0,2035.0,0,13,18.0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0
760000,3,2,2900,3484,23,3,6,22,1,13,9,40.0,87.0,63.0,9.0,3.0,0,0,775.0,0,0,27.0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
525000,3,2,2952,1920,37,6,4,38,3,15,20,56.0,58.0,54.0,5.0,3.0,0,0,614.0,0,5,15.0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0
462790,3,2,3040,3484,24,1,0,12,1,8,13,40.0,80.0,66.0,8.0,3.0,0,0,548.0,0,0,24.0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0
544000,3,2,3050,15245,7,1,3,10,2,10,10,47.0,80.0,81.0,4.0,3.0,0,1,844.0,0,46,12.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1
376968,3,2,3102,3162,5,0,0,3,2,5,3,40.0,88.0,65.0,7.5,2.0,0,0,471.0,1,0,15.0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
370000,3,2,3187,160736,0,0,0,0,0,0,0,46.0,92.0,35.0,6.0,3.0,0,1,452.0,0,28,18.0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1
425000,3,2,3194,23522,30,2,1,6,0,8,7,36.0,61.0,61.0,8.0,3.0,0,1,1256.0,0,101,24.0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1
495900,3,2,3416,140263,0,0,0,0,0,0,1,54.0,72.0,60.0,7.0,3.0,0,0,640.0,0,21,21.0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
519900,3,2,3477,8712,35,1,1,42,4,32,15,32.0,82.0,45.0,8.0,3.0,0,0,657.0,0,16,24.0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
275000,3,3,500,2613,15,2,1,25,1,11,7,32.0,96.0,70.0,8.0,3.0,0,0,456.0,0,10,24.0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0
575000,3,3,962,10580,19,4,4,15,1,8,5,44.0,79.0,47.0,4.0,3.0,0,1,673.0,0,49,12.0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1
212000,3,3,1080,1995,18,1,0,8,1,8,5,41.0,62.0,85.0,6.0,2.0,0,0,395.0,0,14,12.0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1
342000,3,3,1116,937,19,14,0,36,1,25,5,37.0,82.0,63.0,3.0,3.0,0,0,400.0,0,4,9.0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0
619000,3,3,1137,38332,1,0,0,2,0,0,5,42.0,87.0,92.0,10.0,3.0,0,1,747.0,0,37,30.0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
290000,3,3,1163,7200,60,12,4,60,2,35,11,43.0,72.0,65.0,4.0,3.0,0,1,470.0,0,65,12.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1
370000,3,3,1170,1200,12,5,1,26,0,6,5,35.0,76.0,48.0,3.0,3.0,0,0,351.0,0,20,9.0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0
451000,3,3,1188,1568,90,8,11,102,5,43,34,46.0,70.0,77.0,8.0,3.0,0,1,512.0,0,26,24.0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0
385500,3,3,1220,1300,31,6,5,30,5,27,18,35.0,55.0,73.0,5.0,3.0,0,0,425.0,0,22,15.0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0
295000,3,3,1220,2269,39,7,2,28,4,29,13,35.0,80.0,72.0,5.0,3.0,0,0,449.0,1,23,15.0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0
235000,3,3,1226,1498,7,1,2,5,0,5,4,44.0,72.0,44.0,6.0,3.0,0,0,393.0,1,19,18.0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0
343000,3,3,1240,1400,61,4,5,36,4,38,10,30.0,60.0,69.0,7.0,3.0,0,0,384.0,0,10,21.0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0
355000,3,3,1247,10754,23,4,3,21,3,14,21,49.0,48.0,52.0,5.0,3.0,0,1,561.0,0,56,15.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1
425000,3,3,1280,1589,70,4,7,62,0,29,10,44.0,89.0,46.0,4.0,3.0,0,1,320.0,0,34,12.0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
335000,3,3,1280,1424,20,5,3,24,2,20,15,35.0,70.0,73.0,8.0,3.0,0,1,535.0,0,41,24.0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0
332271,3,3,1280,1500,42,1,6,138,4,26,9,33.0,42.0,67.0,7.0,3.0,0,0,400.0,0,31,21.0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0
332000,3,3,1280,1340,18,2,0,21,0,9,7,40.0,68.0,50.0,4.5,2.0,0,0,336.0,0,30,9.0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0
335000,3,3,1290,1585,20,3,3,20,0,17,5,36.0,66.0,49.0,8.0,3.0,0,0,425.0,1,32,24.0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
320000,3,3,1294,1441,11,2,4,13,2,5,14,39.0,72.0,60.0,7.0,1.0,0,0,400.0,0,20,7.0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0
435000,3,3,1300,2178,16,1,4,19,2,5,13,39.0,72.0,60.0,7.0,1.0,0,0,390.0,0,19,7.0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0
205000,3,3,1300,0,9,1,0,11,0,3,7,32.0,78.0,45.0,3.0,3.0,0,0,340.0,0,9,9.0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0
